cell_id,group
akbbdhdd-1,tumor
akbdbpkn-1,tumor
akbdhgfl-1,tumor
akbgchpd-1,tumor
akbgjifl-1,tumor
akbjnclg-1,tumor
akbmiejk-1,tumor
akbninhn-1,tumor
akbofkki-1,tumor
akcdjkpb-1,tumor
akcdlina-1,tumor
akcgghdc-1,tumor
akcjmidh-1,tumor
akcklhmn-1,tumor
akcnpdhk-1,tumor
akcomjod-1,tumor
akcooajg-1,tumor
akdbccje-1,tumor
akdnidla-1,tumor
akdolbpo-1,tumor
akdpnnmo-1,tumor
akeclecd-1,tumor
akecojmn-1,tumor
akehejjl-1,tumor
akeollna-1,tumor
akfcbnba-1,tumor
akffabbf-1,tumor
akfjbgif-1,tumor
akfkjbeh-1,tumor
akfllpam-1,tumor
akfpcbli-1,tumor
akghddhi-1,tumor
akgobfgd-1,tumor
akgondgi-1,tumor
akhbnpii-1,tumor
akhbolhf-1,tumor
akhdaipk-1,tumor
akhhbjgd-1,tumor
akhkeecf-1,tumor
akhpjipp-1,tumor
akhpnlng-1,tumor
akicahpk-1,tumor
akiccddl-1,tumor
akiijkkf-1,tumor
akilapip-1,tumor
akillhli-1,tumor
akinncbi-1,tumor
akioladb-1,tumor
akjaaocd-1,tumor
akjacchd-1,tumor
akjaemmg-1,tumor
akjeocah-1,tumor
akjklpja-1,tumor
akkbinhl-1,normal
akkdkija-1,tumor
akkenncj-1,tumor
akkheibh-1,tumor
akkljoef-1,tumor
akkmldpk-1,normal
akkmmbmi-1,normal
akkokhnf-1,normal
aklcildl-1,normal
aklgejmd-1,tumor
aklhcgkk-1,tumor
akljcdid-1,normal
aklkmnik-1,normal
aklnoilk-1,normal
akloimdb-1,normal
akmapmlh-1,tumor
akmceknp-1,tumor
akmefdfg-1,tumor
akmilldf-1,tumor
akmmhmjn-1,tumor
akmnbkhk-1,tumor
akndiame-1,tumor
akneghdo-1,tumor
aknhkkal-1,tumor
aknlclec-1,normal
aknmnpep-1,tumor
aknmpkje-1,tumor
aknpbpih-1,tumor
akobbnjd-1,tumor
akocdkge-1,tumor
akocfebn-1,tumor
akogoddj-1,tumor
akojjola-1,tumor
akojlgjk-1,tumor
akokcnpd-1,tumor
akokdbni-1,tumor
akoknmkg-1,tumor
akonpnci-1,tumor
akpeajpe-1,tumor
akpehbmo-1,tumor
akpinncf-1,tumor
akpkbonl-1,tumor
akpklloc-1,tumor
akplckag-1,tumor
akppfepo-1,tumor
aladimkh-1,normal
aladoebj-1,tumor
alafppcl-1,tumor
alaggnic-1,tumor
alahippb-1,tumor
alaoafmk-1,tumor
albbaefm-1,tumor
albjennj-1,tumor
albjgfcp-1,tumor
albldijb-1,tumor
alcammek-1,tumor
alcdncpd-1,normal
alcfoohb-1,tumor
alcglokk-1,tumor
alcimhmp-1,tumor
alcjjhpc-1,normal
alclfcmj-1,tumor
alcnajpe-1,normal
alcokjec-1,tumor
alcooccl-1,tumor
aldbjodj-1,tumor
aldcolip-1,tumor
aldghajl-1,tumor
aldhjaca-1,tumor
aldlabbg-1,normal
aldpfcob-1,tumor
aleaihdd-1,tumor
aleallak-1,tumor
alegoilb-1,tumor
alehbpjh-1,tumor
alekafli-1,tumor
aleleifj-1,tumor
alencfig-1,tumor
aleofhho-1,tumor
alfceppo-1,tumor
alfgmpjm-1,tumor
alflmjod-1,tumor
alfnnbah-1,tumor
algblepp-1,tumor
algfekji-1,tumor
algkifal-1,tumor
alhbbaal-1,tumor
alhdpjph-1,normal
alhibcjl-1,tumor
alhjbbdo-1,tumor
alhlmddl-1,normal
alhmmnaj-1,tumor
alhniglf-1,tumor
alhnleoo-1,tumor
alhnmnep-1,tumor
alhoippp-1,tumor
alidpmnk-1,tumor
aliilmpe-1,tumor
alijknng-1,tumor
alilbgbn-1,tumor
alilglpd-1,tumor
aliodjmi-1,tumor
alipigje-1,tumor
aljchmaa-1,tumor
aljdghed-1,tumor
aljgblbi-1,tumor
aljineab-1,tumor
aljjdohn-1,tumor
aljkcnlh-1,tumor
aljmlkad-1,tumor
aljmnhem-1,tumor
alkapkkm-1,tumor
alkeegde-1,tumor
alkglpio-1,tumor
alkijdkb-1,tumor
alkmechd-1,tumor
alkngekc-1,tumor
allbnpcg-1,tumor
allcbnip-1,tumor
allcenal-1,tumor
allfmfgo-1,tumor
allfmpnp-1,tumor
allglopo-1,tumor
allhdanf-1,tumor
allllign-1,tumor
allmdela-1,tumor
allomcdi-1,tumor
almedjfd-1,normal
almeflkm-1,tumor
almohfek-1,tumor
almphamn-1,tumor
alnacble-1,normal
alnfanbe-1,tumor
alngjlcf-1,normal
alnhdfak-1,tumor
alnhobpi-1,tumor
alnijedb-1,tumor
alnmabfi-1,normal
alnminbd-1,normal
alnnecmm-1,normal
aloakpld-1,normal
aloflofo-1,tumor
alokclme-1,tumor
aloncpii-1,tumor
alpbdeem-1,tumor
alpcggid-1,tumor
alpfnjgb-1,normal
alpfpblh-1,tumor
alpkjgid-1,tumor
alplnfnp-1,tumor
alppihai-1,tumor
amabkdik-1,tumor
amabpcll-1,tumor
amahbghc-1,tumor
amalfadn-1,tumor
amalodig-1,tumor
ambbbaaf-1,tumor
ambgecaj-1,tumor
ambgmooh-1,tumor
ambmmafm-1,tumor
ambnmlbg-1,normal
amcalooh-1,normal
amcdajpo-1,tumor
amcegaej-1,tumor
amcggfgp-1,tumor
amcgjlnf-1,normal
amcjalce-1,normal
amcpjemd-1,normal
amdaamjn-1,tumor
amdbcjdo-1,tumor
amdfddko-1,tumor
amdocfid-1,tumor
amdodfgg-1,tumor
amebnmeh-1,tumor
amebpjfo-1,tumor
amedneik-1,normal
amefhhmg-1,tumor
amehjkfk-1,tumor
amehnpci-1,tumor
amemgcjo-1,tumor
amenfjko-1,tumor
amenpani-1,tumor
amfamlpf-1,tumor
amfcgfgi-1,tumor
amfcnhcf-1,tumor
amfgjhhn-1,tumor
amfhhagg-1,tumor
amfhmjok-1,tumor
amfjphgm-1,tumor
amfnjiil-1,tumor
amfppdce-1,tumor
amgaodpn-1,tumor
amgdgkgk-1,tumor
amgldcbh-1,tumor
amglmlnf-1,tumor
amhbbmhh-1,tumor
amhcggcj-1,tumor
amhflnho-1,tumor
amhihbgh-1,tumor
amhkilfe-1,tumor
amhnnkdl-1,tumor
amhoinpl-1,tumor
amiablei-1,tumor
amigfcij-1,tumor
amigmeji-1,tumor
amijoapa-1,tumor
aminagab-1,tumor
amininej-1,tumor
aminkgjg-1,tumor
amjahokp-1,tumor
amjbmfnp-1,tumor
amjdmjco-1,tumor
amjenlmd-1,normal
amjhjmkb-1,normal
amjkcdhg-1,normal
amjklkld-1,normal
amkfecbi-1,normal
amkfhpil-1,normal
amkkgafb-1,tumor
amklaaji-1,tumor
amkmgcfl-1,tumor
amkphfeh-1,tumor
amlbliap-1,tumor
amlcaklc-1,tumor
amlckmld-1,normal
amldjfba-1,normal
amldjfff-1,tumor
amldnojd-1,tumor
amledmij-1,normal
amleejok-1,tumor
amlemhmb-1,tumor
amlhffmk-1,tumor
amljakck-1,tumor
amlkfcgo-1,normal
amlnmije-1,normal
amlojmib-1,tumor
ammalomm-1,tumor
ammcbibk-1,normal
ammdjpnp-1,tumor
ammegfom-1,tumor
ammfkbhh-1,tumor
ammkmlei-1,tumor
ammljfbe-1,tumor
ammmaema-1,tumor
ammmfbjg-1,tumor
ammnblel-1,tumor
ammpplol-1,tumor
amnbecmb-1,tumor
amnccgfk-1,tumor
amnchhoo-1,tumor
amndiapc-1,tumor
amngdcme-1,normal
amngmgbc-1,tumor
amnjnbad-1,tumor
amnlcjej-1,tumor
amnlgoed-1,tumor
amnmcmkn-1,tumor
amnoiilo-1,tumor
amnpddpb-1,tumor
amnppgkb-1,tumor
amocehnc-1,normal
amodbjci-1,tumor
amoeinca-1,tumor
amofdacj-1,tumor
amomajfo-1,tumor
amomdhdp-1,tumor
amoobaoc-1,normal
ampaafkm-1,tumor
ampekooi-1,tumor
ampfijll-1,normal
ampghncm-1,tumor
ampjdocp-1,tumor
ampkleba-1,tumor
ampmpgip-1,normal
ampopahh-1,tumor
anadbbco-1,tumor
anaecbgd-1,tumor
anajbojf-1,tumor
analhgne-1,tumor
anapbkef-1,tumor
anapeabf-1,tumor
anbcfodd-1,tumor
anbkhaek-1,tumor
anbkpjjk-1,tumor
anbofbpb-1,tumor
anchfkke-1,tumor
anckiggk-1,tumor
ancmamkg-1,normal
ancolfop-1,tumor
ancpfhph-1,tumor
ancpnjhl-1,tumor
andcjoen-1,tumor
andhhacm-1,tumor
andiebbf-1,tumor
aneamcgh-1,tumor
aneancpj-1,tumor
aneegbjb-1,tumor
anemjbpc-1,tumor
aneodhjh-1,tumor
anfbagfa-1,tumor
anfcnlhm-1,tumor
anfehkad-1,tumor
anffnpfo-1,normal
anfiedaj-1,tumor
anfkfmme-1,tumor
anfkmemb-1,tumor
anflckdn-1,tumor
anflgpml-1,tumor
anfllfpe-1,tumor
angbcgeh-1,tumor
angecomh-1,tumor
angfadnf-1,tumor
angflopn-1,tumor
anggfodc-1,tumor
angjnjfn-1,tumor
angkjmai-1,tumor
angknmbc-1,tumor
anglinae-1,tumor
angokegn-1,tumor
angpjaii-1,tumor
anhakifl-1,tumor
anhcombj-1,tumor
anhnoaag-1,tumor
anhpoffp-1,tumor
anihceib-1,tumor
anikgnjc-1,tumor
anikljig-1,normal
anilleac-1,tumor
aniokcfe-1,tumor
anipodnn-1,tumor
anjbaicj-1,tumor
anjeiopl-1,tumor
anjepmgd-1,tumor
anjhlmco-1,tumor
anjkahgh-1,tumor
anjkficn-1,tumor
anjpggcl-1,normal
anjppagl-1,normal
ankapihn-1,normal
ankgknih-1,tumor
ankhilof-1,normal
ankljaah-1,tumor
anlaigip-1,tumor
anliidjo-1,normal
anlkgokg-1,tumor
anlledle-1,normal
anlonfpl-1,normal
anmbakeb-1,normal
anmbekhd-1,normal
anmhhkfl-1,tumor
anmofapf-1,tumor
anmpahhl-1,tumor
anmppkgg-1,tumor
anncoijj-1,tumor
anndkeai-1,tumor
annfhblp-1,tumor
annflfbd-1,tumor
anngpimm-1,tumor
annmlfpc-1,tumor
anoeaoib-1,tumor
anofibhh-1,tumor
anofikem-1,tumor
anogfhko-1,tumor
anohcoga-1,tumor
anoihepb-1,tumor
anoijdpo-1,tumor
anojnomo-1,tumor
anonpdal-1,tumor
anpanphd-1,tumor
anpdakob-1,tumor
anpfaeao-1,tumor
anphafbo-1,tumor
anphajni-1,tumor
anpkpkmh-1,tumor
aoaeniff-1,tumor
aoafihgc-1,tumor
aoagkajl-1,tumor
aoahfmae-1,normal
aoajjedh-1,normal
aoamcnkh-1,normal
aoampigl-1,tumor
aoaoncln-1,tumor
aobalhko-1,tumor
aobbfffo-1,tumor
aobcbjjd-1,tumor
aobchcml-1,tumor
aobcpblj-1,normal
aobgkhof-1,tumor
aobhehfc-1,tumor
aoblaelf-1,tumor
aobmpocm-1,tumor
aocalemg-1,tumor
aocdeicg-1,tumor
aochhokf-1,tumor
aodacmbd-1,tumor
aodhipja-1,normal
aodieobh-1,normal
aodjafjc-1,normal
aodjpjlh-1,normal
aodoilnh-1,normal
aoeappae-1,normal
aoegjfoj-1,normal
aoehoobh-1,normal
aoemojae-1,normal
aoepgbol-1,normal
aofacjgj-1,tumor
aofaenap-1,tumor
aofeapcc-1,tumor
aofgcndl-1,tumor
aofoenei-1,tumor
aofpnnjj-1,tumor
aogeigef-1,tumor
aognhnbe-1,tumor
aogpcfdb-1,tumor
aohajhnh-1,tumor
aohakpcn-1,tumor
aohbffph-1,normal
aohjnill-1,tumor
aohopcla-1,tumor
aoifbeim-1,tumor
aoifkfkh-1,tumor
aojdlgcf-1,normal
aojnpdgl-1,tumor
aojpkeae-1,tumor
aokcihkl-1,tumor
aokdlmak-1,tumor
aokedcef-1,tumor
aokgamgb-1,tumor
aokgigjb-1,tumor
aokoonoo-1,normal
aolacjjh-1,tumor
aolaepkf-1,tumor
aolbmegg-1,normal
aolmajim-1,tumor
aolnefok-1,normal
aolnhkop-1,tumor
aomachib-1,tumor
aomcnnhd-1,tumor
aomeaaod-1,tumor
aomebfnf-1,tumor
aomfhldm-1,tumor
aomgaggd-1,tumor
aomhamoh-1,tumor
aompibhp-1,tumor
aonabkbd-1,normal
aonadlde-1,normal
aonimfbp-1,normal
aonlfeng-1,normal
aonmeecm-1,normal
aonnmiih-1,normal
aoodcddb-1,normal
aoogdjej-1,tumor
aooggolh-1,tumor
aoojlogn-1,tumor
aoojogdj-1,tumor
aookhamo-1,tumor
aoomjcib-1,tumor
aopbeckg-1,tumor
aopcddka-1,tumor
aopcfpfn-1,tumor
aopdcbdj-1,tumor
aopfbjpo-1,tumor
aopfjanm-1,tumor
aopgniie-1,tumor
aophgide-1,tumor
aopjfokd-1,tumor
aopkefgj-1,tumor
aopknfpo-1,tumor
aoplneml-1,tumor
aopnencc-1,tumor
aopngbkf-1,tumor
aoppjfbi-1,tumor
aoppmplp-1,tumor
apacfmdd-1,normal
apadnkbk-1,tumor
apafpkhh-1,tumor
apagmfnc-1,tumor
apahikbb-1,tumor
apajkeif-1,tumor
apalnffc-1,tumor
apancipk-1,tumor
apaocecl-1,tumor
apapibgg-1,tumor
apbcomam-1,tumor
apbjnnga-1,tumor
apbkelng-1,tumor
apbnlnme-1,tumor
apcammch-1,tumor
apcehkbd-1,tumor
apchbddo-1,tumor
apcklfnn-1,tumor
apcknkem-1,tumor
apcmkbob-1,tumor
apcnffpg-1,tumor
apdaobdi-1,tumor
apdcfbjf-1,tumor
apdcfhpe-1,tumor
apdfbdff-1,tumor
apdfifbg-1,tumor
apdideoo-1,tumor
apdlahle-1,tumor
apdlkfpe-1,tumor
apdmpbdg-1,tumor
apdphopb-1,tumor
apednink-1,tumor
apeebimp-1,tumor
apeeldea-1,tumor
apehcbdk-1,tumor
apehojkl-1,tumor
apemfonm-1,tumor
apenmeek-1,tumor
apeplpdn-1,tumor
apffdgdo-1,tumor
apfgmbha-1,tumor
apfpegmp-1,tumor
apgahbnb-1,tumor
apgckkpl-1,tumor
apgeibod-1,tumor
apggebgb-1,tumor
apggfcbc-1,tumor
apgkomcm-1,tumor
apgnpboo-1,tumor
aphbamob-1,normal
aphebndh-1,tumor
aphempmf-1,tumor
aphkdfgc-1,tumor
aphlfdec-1,tumor
aphlgobh-1,tumor
aphmeknp-1,tumor
aphnlkcm-1,tumor
apicenjj-1,tumor
apidbgji-1,tumor
apigmnjk-1,tumor
apignnjk-1,tumor
apikcnkk-1,tumor
apikcobl-1,normal
apinomea-1,tumor
apjbefjn-1,tumor
apjbipdi-1,tumor
apjcbjdh-1,normal
apjdbion-1,tumor
apjhmihg-1,tumor
apjodgnh-1,tumor
apkabfck-1,tumor
apkeldog-1,tumor
apkfeipc-1,tumor
apkgoaei-1,tumor
apklkldd-1,tumor
apknfbai-1,tumor
aplcamja-1,tumor
apldccef-1,tumor
apldefmj-1,tumor
aplidmba-1,tumor
apljbpbe-1,tumor
aplnlepk-1,tumor
aplocgjk-1,tumor
aplpcnmo-1,tumor
aplpidae-1,tumor
apmbbdle-1,tumor
apmbdmml-1,tumor
apmcibne-1,tumor
apmejkgi-1,tumor
apmfedgb-1,tumor
apmfhdmk-1,tumor
apmlafgp-1,tumor
apmmejhm-1,tumor
apmobeje-1,tumor
apnapefm-1,tumor
apndknhm-1,tumor
apnelapa-1,tumor
apnmnkfm-1,tumor
apnnehij-1,tumor
apoddlob-1,tumor
apoeamji-1,tumor
apoedocn-1,tumor
apoghlhg-1,tumor
apojjgcn-1,tumor
apojkppk-1,tumor
apokniki-1,tumor
apomombp-1,tumor
aponenkn-1,tumor
apoofnni-1,normal
apopokmn-1,tumor
appbpchn-1,tumor
appdioco-1,tumor
appfifnf-1,tumor
appgfkpd-1,tumor
appgkheo-1,tumor
apphmokm-1,normal
appphape-1,tumor
baapoijg-1,normal
babbcaaa-1,tumor
babbfpem-1,tumor
babeofmf-1,tumor
babfnekh-1,tumor
babhcdan-1,tumor
babhjopn-1,tumor
babiekhn-1,normal
babjmoij-1,normal
babpkenh-1,tumor
bacapfbg-1,tumor
bacbbign-1,tumor
bacfdoke-1,tumor
bacmlgjk-1,tumor
bacmmkil-1,tumor
bacndghf-1,tumor
bacnenaj-1,tumor
badglecm-1,tumor
badmgjmb-1,tumor
badnldcf-1,tumor
badojcpf-1,tumor
badpcidb-1,tumor
baeamnjm-1,tumor
baebfjph-1,tumor
baecjjka-1,tumor
baecpepb-1,tumor
baedmibk-1,tumor
baekbdej-1,tumor
baekhbkl-1,tumor
baekjhll-1,tumor
baelnefe-1,tumor
baeniaaf-1,tumor
baeoilce-1,tumor
bafbkmmi-1,tumor
bafcdemi-1,tumor
bafelhji-1,tumor
bafghcmk-1,tumor
bafipnbn-1,tumor
bafjadle-1,tumor
baflclpd-1,normal
baflhgdb-1,tumor
bagdiikb-1,normal
bagedfeg-1,tumor
bagnekko-1,tumor
bagpplma-1,normal
bahaelbd-1,normal
bahdbhca-1,tumor
bahdomle-1,tumor
baheafmd-1,tumor
bahgkaon-1,tumor
bahjgjpp-1,normal
bahjglaa-1,normal
bahmolgg-1,normal
baicnbkd-1,normal
baieeaih-1,normal
baiheanj-1,normal
baihocdi-1,normal
baiibnic-1,normal
bajbkhba-1,normal
bajgfmpn-1,normal
bajgonfa-1,normal
bajifkmi-1,normal
bajjofle-1,normal
bajkoikc-1,normal
bajmdajm-1,normal
bajmgpnh-1,normal
bajnnemg-1,normal
bakbhmgp-1,normal
bakfnend-1,normal
bakgljeb-1,normal
bakkfagg-1,normal
baklafgg-1,normal
baklmdgd-1,normal
bakolnbd-1,normal
baldimkn-1,normal
balffhic-1,normal
baljkhao-1,normal
balnjfhh-1,normal
baloledd-1,normal
balpdhaf-1,tumor
bamepedg-1,tumor
bamfibbi-1,tumor
bamicili-1,normal
bamjdlpb-1,normal
bancpphd-1,tumor
bandhfjl-1,tumor
baneompk-1,tumor
baoigoeh-1,tumor
baolbjnf-1,tumor
baondbpm-1,tumor
bapajikl-1,tumor
bapckack-1,tumor
bbacbdkf-1,tumor
bbafmhmi-1,tumor
bbaleiga-1,tumor
bbalgfoo-1,tumor
bbanhcln-1,tumor
bbanodbn-1,tumor
bbbfgnmm-1,tumor
bbbgpbpi-1,tumor
bbbiadif-1,tumor
bbbigjol-1,tumor
bbbnacpb-1,tumor
bbbnlfgo-1,tumor
bbcaocml-1,tumor
bbccbhob-1,tumor
bbchlnfg-1,tumor
bbcipadb-1,tumor
bbclbglo-1,tumor
bbcoofpd-1,tumor
bbcpkefj-1,tumor
bbdbalki-1,tumor
bbddhhfd-1,tumor
bbdegnje-1,tumor
bbdgnnei-1,tumor
bbdhebpe-1,tumor
bbdlmpeb-1,tumor
bbdmkabd-1,tumor
bbeaggnm-1,tumor
bbebemdb-1,tumor
bbeecilk-1,tumor
bbejlbbi-1,tumor
bbembjfe-1,tumor
bbepdejg-1,tumor
bbflbmed-1,tumor
bbflebag-1,tumor
bbfnbbmd-1,tumor
bbfnblhl-1,tumor
bbfoiljl-1,tumor
bbgcllib-1,tumor
bbgdkbdl-1,tumor
bbghpebi-1,normal
bbgimioi-1,normal
bbgjhgcf-1,normal
bbgmiejf-1,normal
bbgniaed-1,normal
bbgpgghn-1,normal
bbhfidpa-1,normal
bbhhomap-1,normal
bbiajhid-1,normal
bbiajoha-1,normal
bbialagf-1,normal
bbibgcnd-1,normal
bbicgbll-1,normal
bbiclkaf-1,normal
bbieepmp-1,normal
bbigofhg-1,normal
bbihodbi-1,normal
bbiiihdn-1,normal
bbinkgkb-1,normal
bbjaigfk-1,normal
bbjflikc-1,normal
bbjilidi-1,normal
bbjljlnl-1,normal
bbjmolfc-1,normal
bbjnnpia-1,normal
bbkbdcfm-1,normal
bbkdjkcg-1,normal
bbkehcdc-1,normal
bbkehgog-1,normal
bbkjlgnb-1,normal
bbkldokf-1,normal
bbkmiioi-1,normal
bblciaij-1,normal
bblehgmp-1,normal
bblgbjdh-1,normal
bbljbgnf-1,normal
bbllleed-1,normal
bbllnjnl-1,normal
bblmfidg-1,normal
bblnngli-1,normal
bbmbanpc-1,normal
bbmebham-1,normal
bbmjbmao-1,normal
bbmkhpgk-1,normal
bbmooldk-1,normal
bbmpflmc-1,normal
bbmpndoe-1,normal
bbnagggp-1,normal
bbnddnjm-1,normal
bbnidkmo-1,normal
bbnkddld-1,normal
bbnmhepo-1,normal
bbnmkgod-1,normal
bbnmnpei-1,normal
bbnojnhj-1,normal
bboablcp-1,normal
bboaepna-1,normal
bbohmmkp-1,normal
bboioofb-1,normal
bbpboeka-1,tumor
bbpdpfae-1,tumor
bbpghjdk-1,tumor
bbphadpm-1,tumor
bbphfbmc-1,normal
bbpjgdag-1,normal
bcaefpfe-1,normal
bcagilkm-1,normal
bcahoinj-1,normal
bcajdbjg-1,normal
bcakipog-1,normal
bcakndbj-1,normal
bcapobca-1,normal
bcbbmihk-1,normal
bcbcgmhi-1,normal
bcbedjkk-1,normal
bcbengkd-1,normal
bcbfmeoo-1,tumor
bcbjolmf-1,tumor
bcbkpajm-1,tumor
bcblecdn-1,tumor
bcbljnje-1,tumor
bcbmcnig-1,normal
bcbndlnp-1,normal
bccclbho-1,normal
bccdljol-1,normal
bccefkhl-1,normal
bccemdgj-1,normal
bccifeja-1,normal
bccomcfp-1,normal
bcdbbkdp-1,normal
bcdhgdbg-1,normal
bcdhnmjl-1,normal
bcdiepgj-1,normal
bcdjhbni-1,normal
bcdjilfp-1,normal
bcdnjeib-1,normal
bcdpkbcg-1,normal
bceaddig-1,normal
bceadnfj-1,normal
bcebmmbh-1,normal
bcedaljd-1,normal
bcedmeee-1,normal
bceeieae-1,normal
bceejoae-1,normal
bcefmljg-1,normal
bcehdbkf-1,normal
bceinonb-1,normal
bcfekpcd-1,normal
bcfgbido-1,normal
bcfggcbd-1,normal
bcfoaggn-1,normal
bcfoegfg-1,normal
bcgfclkb-1,normal
bcgifjkf-1,normal
bcgjpdai-1,normal
bcgmaimi-1,normal
bcgndagl-1,normal
bcgpfghg-1,normal
bchakiio-1,normal
bchbfbap-1,normal
bchcdcji-1,normal
bchcfbpa-1,tumor
bchfncei-1,tumor
bchhimjj-1,tumor
bchjbcjo-1,tumor
bchjolim-1,tumor
bchleoin-1,normal
bchmlkfa-1,tumor
bcieeodg-1,normal
bcifmnfp-1,normal
bcifnkfc-1,normal
bcihammd-1,tumor
bciiaihn-1,tumor
bciihmpb-1,tumor
bcioopfe-1,tumor
bcjbkkji-1,tumor
bcjfnmpb-1,normal
bcjliaap-1,normal
bcjnfmic-1,normal
bckaiffp-1,normal
bckhelol-1,normal
bckikknj-1,normal
bckochob-1,normal
bckodmnl-1,normal
bckpaleh-1,normal
bclcabei-1,normal
bclcogld-1,normal
bclfnlfi-1,normal
bclhcfhi-1,normal
bcljlbnf-1,normal
bcljogjd-1,normal
bcllchpm-1,normal
bclnekhh-1,normal
bclngbja-1,normal
bclnkoeh-1,normal
bclonpko-1,normal
bclopkjp-1,normal
bcmcgiel-1,normal
bcmfbald-1,normal
bcmgbgcf-1,normal
bcmmebfm-1,normal
bcmnppjg-1,normal
bcmpjand-1,tumor
bcnablem-1,tumor
bcnbebna-1,tumor
bcnclhpc-1,tumor
bcnkbdaj-1,tumor
bcnnomcf-1,tumor
bcnoiloo-1,tumor
bcoakmdg-1,tumor
bcoepddl-1,tumor
bcogflee-1,tumor
bcohbnmm-1,tumor
bcojhmgo-1,tumor
bcokafop-1,tumor
bcomgkan-1,tumor
bcpcgkac-1,tumor
bcpcihnj-1,tumor
bcpdpoaj-1,tumor
bcpflnel-1,tumor
bcpgcfdn-1,tumor
bcpjejga-1,tumor
bcpohlel-1,tumor
bdaeaajb-1,tumor
bdafplnl-1,tumor
bdagelob-1,tumor
bdaihdjf-1,normal
bdakkhmf-1,tumor
bdamgimf-1,tumor
bdamhdlb-1,tumor
bdannodd-1,tumor
bdbabchj-1,tumor
bdbbjjmc-1,tumor
bdbcjfob-1,tumor
bdbemmad-1,tumor
bdbfdmpa-1,tumor
bdbfkcbl-1,tumor
bdbfkccg-1,tumor
bdbfpjob-1,normal
bdbgbcej-1,tumor
bdbilapm-1,tumor
bdbiljko-1,tumor
bdbmajhi-1,tumor
bdbmhodn-1,normal
bdbmkkic-1,tumor
bdbnmkoh-1,tumor
bdbohhbh-1,normal
bdcakfjd-1,normal
bdcalhdg-1,normal
bdcbfmmn-1,normal
bdcbmkde-1,tumor
bdccgapl-1,tumor
bdccjfcj-1,tumor
bdcdfnbf-1,normal
bdcimblh-1,tumor
bdcjbjcg-1,tumor
bdcjehck-1,tumor
bdcooglj-1,tumor
bdcpikhp-1,tumor
bddjlfan-1,tumor
bdeaplab-1,tumor
bdedlnef-1,tumor
bdeenjmc-1,tumor
bdegbjlh-1,tumor
bdejjeof-1,tumor
bdenakdg-1,tumor
bdepafpc-1,tumor
bdepngnb-1,tumor
bdfgbhdc-1,tumor
bdfjmlnl-1,tumor
bdfkabbi-1,tumor
bdfmpail-1,tumor
bdfnhcci-1,tumor
bdfodfmf-1,tumor
bdfofohp-1,tumor
bdfpjlhh-1,tumor
bdgcooaf-1,tumor
bdgdfcop-1,tumor
bdgfdflm-1,tumor
bdgjflaj-1,tumor
bdgmeade-1,tumor
bdgmpefl-1,tumor
bdhabcjh-1,tumor
bdhahkfe-1,tumor
bdhcenij-1,tumor
bdhcgdla-1,tumor
bdhggeej-1,tumor
bdhhgojo-1,tumor
bdhipnlf-1,tumor
bdhlpknl-1,tumor
bdhmepoe-1,tumor
bdhpiibn-1,tumor
bdiancpl-1,tumor
bdigjnnn-1,normal
bdimhfpj-1,tumor
bdioeeij-1,tumor
bdjekehh-1,tumor
bdjfniko-1,tumor
bdjgbepf-1,tumor
bdjialdk-1,tumor
bdjieflh-1,tumor
bdjlokgi-1,tumor
bdjmgnlp-1,tumor
bdjmmkca-1,tumor
bdjnddla-1,tumor
bdjnekie-1,tumor
bdjpeaca-1,normal
bdkdkbje-1,tumor
bdkgigcl-1,tumor
bdkjmagj-1,tumor
bdkmcone-1,normal
bdkoepka-1,tumor
bdlaliga-1,tumor
bdlcgigi-1,tumor
bdlhenej-1,tumor
bdljedac-1,tumor
bdlkpfjc-1,tumor
bdlloegn-1,tumor
bdlnllfp-1,normal
bdlpdgan-1,normal
bdmbmmkl-1,tumor
bdmfhnmh-1,normal
bdmhnibn-1,tumor
bdmijhjp-1,tumor
bdmpadbn-1,tumor
bdmplnbf-1,tumor
bdnaeaek-1,tumor
bdnajlmh-1,tumor
bdnbibif-1,tumor
bdneflnc-1,normal
bdnfdipa-1,tumor
bdngclhp-1,tumor
bdnleemp-1,normal
bdnpckgk-1,normal
bdoaapbc-1,tumor
bdocdnoc-1,tumor
bdoebhnb-1,tumor
bdofinof-1,tumor
bdogjfdi-1,tumor
bdonenal-1,tumor
bdoofool-1,tumor
bdpemlii-1,tumor
bdpepmih-1,tumor
bdpfkkfm-1,tumor
bdphafhn-1,tumor
bdphpoph-1,tumor
bdpjmoon-1,tumor
beaaadbh-1,normal
beabonmo-1,tumor
beakpbpk-1,tumor
bealagga-1,tumor
bebcdlmn-1,tumor
bebcodbk-1,tumor
bebdgjoc-1,tumor
bebeamol-1,tumor
bebfpjpe-1,tumor
bebgjeol-1,tumor
bebhhokn-1,tumor
bebnlfbd-1,tumor
bebocpee-1,tumor
becckddo-1,tumor
becdojhl-1,tumor
becefgkn-1,tumor
beceggnj-1,tumor
becekkmh-1,tumor
becjciff-1,tumor
becljdfj-1,tumor
becmbkml-1,tumor
becpdijc-1,tumor
bedbbgpp-1,tumor
bedbcbnb-1,normal
bedeodcf-1,tumor
bedfaddj-1,tumor
bedfcgga-1,tumor
bedjdbli-1,tumor
bedlnkmm-1,tumor
beeaeobn-1,tumor
