,gene_names
11094,CISD3
11095,PCGF2
11096,PSMB3
11097,PIP4K2B
11098,CWC25
11099,LASP1
11100,PLXDC1
11101,CACNB1
11102,STAC2
11103,FBXL20
11104,MED1
11105,CDK12
11106,PPP1R1B
11107,STARD3
11108,TCAP
11109,PNMT
11110,PGAP3
11111,ERBB2
11112,MIEN1
11113,GRB7
11114,IKZF3
11115,GSDMB
11116,ORMDL3
11117,GSDMA
11118,PSMD3
11119,CSF3
11120,MED24
11121,THRA
11122,NR1D1
11123,MSL1
11124,CASC3
11125,RAPGEFL1
11126,WIPF2
11127,CDC6
11128,RARA
11129,GJD3
11130,TOP2A
11131,IGFBP4
11132,TNS4
11133,CCR7
11134,SMARCE1
11135,KRT222
11136,KRT24
11137,KRT10
11138,KRT12
11139,KRT20
11140,KRT23
11141,KRT40
11142,KRT36
11143,KRT15
11144,KRT19
11145,KRT16
11146,KRT17
11147,EIF1
11148,HAP1
11149,JUP
11150,P3H4
11151,FKBP10
11152,NT5C3B
11153,KLHL11
11154,ACLY
11155,CNP
11156,DNAJC7
11157,NKIRAS2
11158,ZNF385C
11159,C17orf113
11160,DHX58
11161,KAT2A
11162,HSPB9
11163,RAB5C
11164,KCNH4
11165,GHDC
11166,STAT5B
11167,STAT5A
11168,STAT3
11169,CAVIN1
11170,ATP6V0A1
11171,NAGLU
11172,COASY
11173,MLX
11174,PSMC3IP
11175,RETREG3
11176,TUBG1
11177,TUBG2
11178,PLEKHH3
11179,CCR10
11180,CNTNAP1
11181,EZH1
11182,RAMP2
11183,VPS25
11184,WNK4
11185,COA3
11186,CNTD1
11187,BECN1
11188,PSME3
11189,AOC2
11190,AOC3
11191,AARSD1
11192,PTGES3L
11193,RUNDC1
11194,IFI35
11195,VAT1
11196,BRCA1
11197,NBR1
11198,TMEM106A
11199,ARL4D
11200,DHX8
11201,ETV4
11202,MEOX1
11203,DUSP3
11204,MPP3
11205,MPP2
11206,PYY
11207,NAGS
11208,TMEM101
11209,LSM12
11210,G6PC3
11211,HDAC5
11212,HROB
11213,TMUB2
11214,ATXN7L3
11215,UBTF
11216,RUNDC3A
11217,SLC25A39
11218,GRN
11219,FAM171A2
11220,ITGA2B
11221,GPATCH8
11222,FZD2
11223,CCDC43
11224,DBF4B
11225,GJC1
11226,HIGD1B
11227,EFTUD2
11228,KIF18B
11229,NMT1
11230,DCAKD
11231,PLCD3
11232,ACBD4
11233,HEXIM1
11234,HEXIM2
11235,FMNL1
11236,MAP3K14
11237,ARHGAP27
11238,PLEKHM1
11239,MAPT
11240,KANSL1
11241,NSF
11242,WNT3
11243,GOSR2
11244,RPRML
11245,CDC27
11246,ITGB3
11247,EFCAB13
11248,NPEPPS
11249,KPNB1
11250,TBKBP1
11251,TBX21
11252,OSBPL7
11253,SCRN2
11254,SP6
11255,SP2
11256,PNPO
11257,PRR15L
11258,CDK5RAP3
11259,COPZ2
11260,NFE2L1
11261,SNX11
11262,SKAP1
11263,HOXB2
11264,HOXB3
11265,HOXB4
11266,HOXB5
11267,HOXB6
11268,HOXB7
11269,HOXB8
11270,HOXB9
11271,PRAC1
11272,PRAC2
11273,HOXB13
11274,TTLL6
11275,CALCOCO2
11276,ATP5MC1
11277,UBE2Z
11278,SNF8
11279,B4GALNT2
11280,GNGT2
11281,ABI3
11282,ZNF652
11283,NGFR
11284,NXPH3
11285,SPOP
11286,SLC35B1
11287,FAM117A
11288,KAT7
11289,DLX4
11290,ITGA3
11291,PDK2
11292,SAMD14
11293,PPP1R9B
11294,SGCA
11295,COL1A1
11296,TMEM92
11297,XYLT2
11298,EME1
11299,LRRC59
11300,ACSF2
11301,CHAD
11302,RSAD1
11303,EPN3
11304,SPATA20
11305,CACNA1G
11306,ABCC3
11307,ANKRD40
11308,LUC7L3
11309,ANKRD40CL
11310,TOB1
11311,SPAG9
11312,NME1
11313,NME2
11314,MBTD1
11315,UTP18
11316,TOM1L1
11317,COX11
11318,STXBP4
11319,HLF
11320,MMD
11321,TMEM100
11322,PCTP
11323,ANKFN1
11324,C17orf67
11325,DGKE
11326,TRIM25
11327,COIL
11328,SCPEP1
11329,AKAP1
11330,MSI2
11331,CUEDC1
11332,VEZF1
11333,SRSF1
11334,DYNLL2
11335,MKS1
11336,TSPOAP1
11337,SUPT4H1
11338,RNF43
11339,MTMR4
11340,SEPTIN4
11341,RAD51C
11342,TRIM37
11343,PRR11
11344,SMG8
11345,GDPD1
11346,YPEL2
11347,DHX40
11348,CLTC
11349,PTRH2
11350,VMP1
11351,TUBD1
11352,RNFT1
11353,HEATR6
11354,CA4
11355,USP32
11356,APPBP2
11357,PPM1D
11358,BCAS3
11359,TBX2
11360,BRIP1
11361,INTS2
11362,MED13
11363,METTL2A
11364,TLK2
11365,MRC2
11366,TANC2
11367,CYB561
11368,ACE
11369,KCNH6
11370,DCAF7
11371,TACO1
11372,MAP3K3
11373,STRADA
11374,LIMD2
11375,CCDC47
11376,DDX42
11377,FTSJ3
11378,PSMC5
11379,SMARCD2
11380,CD79B
11381,ICAM2
11382,ERN1
11383,TEX2
11384,PECAM1
11385,MILR1
11386,POLG2
11387,DDX5
11388,CEP95
11389,SMURF2
11390,LRRC37A3
11391,GNA13
11392,AXIN2
11393,CEP112
11394,PRKCA
11395,CACNG4
11396,HELZ
11397,PSMD12
11398,PITPNC1
11399,NOL11
11400,BPTF
11401,C17orf58
11402,KPNA2
11403,AMZ2
11404,ARSG
11405,SLC16A6
11406,WIPI1
11407,PRKAR1A
11408,FAM20A
11409,ABCA8
11410,ABCA9
11411,ABCA6
11412,ABCA10
11413,ABCA5
11414,MAP2K6
11415,KCNJ2
11416,SOX9
11417,SLC39A11
11418,COG1
11419,FAM104A
11420,C17orf80
11421,CPSF4L
11422,CDC42EP4
11423,SDK2
11424,TTYH2
11425,KIF19
11426,GPRC5C
11427,CD300A
11428,CD300LB
11429,CD300C
11430,CD300E
11431,RAB37
11432,CD300LF
11433,NAT9
11434,TMEM104
11435,FDXR
11436,OTOP2
11437,HID1
11438,CDR2L
11439,KCTD2
11440,ATP5PD
11441,SLC16A5
11442,ARMC7
11443,NT5C
11444,JPT1
11445,SUMO2
11446,NUP85
11447,GGA3
11448,MIF4GD
11449,SLC25A19
11450,GRB2
11451,TMEM94
11452,CASKIN2
11453,TSEN54
11454,LLGL2
11455,MYO15B
11456,RECQL5
11457,SMIM5
11458,SMIM6
11459,SAP30BP
11460,ITGB4
11461,GALK1
11462,H3-3B
11463,UNK
11464,UNC13D
11465,WBP2
11466,TRIM47
11467,TRIM65
11468,FBF1
11469,ACOX1
11470,TEN1
11471,CDK3
11472,EVPL
11473,SRP68
11474,EXOC7
11475,FOXJ1
11476,RNF157
11477,UBALD2
11478,QRICH2
11479,PRPSAP1
11480,SPHK1
11481,UBE2O
11482,RHBDF2
11483,CYGB
11484,PRCD
11485,ST6GALNAC1
11486,MXRA7
11487,JMJD6
11488,METTL23
11489,SRSF2
11490,MFSD11
11491,SEC14L1
11492,SEPTIN9
11493,TNRC6C
11494,TMC6
11495,TMC8
11496,C17orf99
11497,SYNGR2
11498,TK1
11499,BIRC5
11500,SOCS3
11501,PGS1
11502,CYTH1
11503,TIMP2
11504,CEP295NL
11505,LGALS3BP
11506,CANT1
11507,C1QTNF1
11508,ENGASE
11509,RBFOX3
11510,CBX2
11511,CBX8
11512,CBX4
11513,TBC1D16
11514,CCDC40
11515,GAA
11516,EIF4A3
11517,CARD14
11518,SGSH
11519,SLC26A11
11520,RNF213
11521,ENDOV
11522,NPTX1
11523,RPTOR
11524,CHMP6
11525,BAIAP2
11526,AATK
11527,CEP131
11528,TEPSIN
11529,NDUFAF8
11530,SLC38A10
11531,BAHCC1
11532,ACTG1
11533,FAAP100
11534,NPLOC4
11535,PDE6G
11536,OXLD1
11537,CCDC137
11538,ARL16
11539,HGS
11540,SLC25A10
11541,GCGR
11542,MCRIP1
11543,P4HB
11544,ARHGDIA
11545,ALYREF
11546,ANAPC11
11547,PCYT2
11548,SIRT7
11549,MAFG
11550,PYCR1
11551,NOTUM
11552,ASPSCR1
11553,CENPX
11554,LRRC45
11555,RAC3
11556,DCXR
11557,RFNG
11558,GPS1
11559,DUS1L
11560,FASN
11561,CCDC57
11562,SLC16A3
11563,CSNK1D
11564,CD7
11565,SECTM1
11566,OGFOD3
11567,HEXD
11568,CYBC1
11569,NARF
11570,FOXK2
11571,WDR45B
11572,RAB40B
11573,FN3KRP
11574,FN3K
11575,TBCD
11576,B3GNTL1
11577,METRNL
11578,USP14
11579,THOC1
11580,COLEC12
11581,TYMS
11582,ENOSF1
11583,YES1
11584,ADCYAP1
11585,METTL4
11586,NDC80
11587,SMCHD1
11588,EMILIN2
11589,LPIN2
11590,MYOM1
11591,MYL12A
11592,MYL12B
11593,TGIF1
11594,DLGAP1
11595,ZBTB14
11596,EPB41L3
11597,TMEM200C
11598,L3MBTL4
11599,ARHGAP28
11600,LAMA1
11601,PTPRM
11602,RAB12
11603,MTCL1
11604,NDUFV2
11605,ANKRD12
11606,TWSG1
11607,RALBP1
11608,PPP4R1
11609,RAB31
11610,VAPA
11611,APCDD1
11612,NAPG
11613,PIEZO2
11614,GNAL
11615,CHMP1B
11616,MPPE1
11617,IMPA2
11618,TUBB6
11619,AFG3L2
11620,PRELID3A
11621,SPIRE1
11622,PSMG2
11623,CEP76
11624,PTPN2
11625,SEH1L
11626,CEP192
11627,LDLRAD4
11628,FAM210A
11629,RNMT
11630,ZNF519
11631,ROCK1
11632,GREB1L
11633,ESCO1
11634,SNRPD1
11635,ABHD3
11636,MIB1
11637,GATA6
11638,RBBP8
11639,CABLES1
11640,TMEM241
11641,RIOK3
11642,RMC1
11643,NPC1
11644,ANKRD29
11645,LAMA3
11646,TTC39C
11647,OSBPL1A
11648,IMPACT
11649,ZNF521
11650,SS18
11651,TAF4B
11652,KCTD1
11653,CDH2
11654,DSC3
11655,DSC2
11656,DSG4
11657,DSG3
11658,DSG2
11659,TTR
11660,B4GALT6
11661,TRAPPC8
11662,RNF125
11663,RNF138
11664,GAREM1
11665,MEP1B
11666,KLHL14
11667,NOL4
11668,DTNA
11669,MAPRE2
11670,ZNF397
11671,ZSCAN30
11672,ZNF24
11673,ZNF396
11674,INO80C
11675,GALNT1
11676,C18orf21
11677,RPRD1A
11678,SLC39A6
11679,ELP2
11680,MOCOS
11681,FHOD3
11682,TPGS2
11683,KIAA1328
11684,PIK3C3
11685,SETBP1
11686,SLC14A1
11687,EPG5
11688,SIGLEC15
11689,PSTPIP2
11690,ATP5F1A
11691,HAUS1
11692,C18orf25
11693,RNF165
11694,PIAS2
11695,KATNAL2
11696,HDHD2
11697,IER3IP1
11698,SMAD2
11699,ZBTB7C
11700,CTIF
11701,SMAD7
11702,DYM
11703,C18orf32
11704,LIPG
11705,ACAA2
11706,MYO5B
11707,MBD1
11708,CXXC1
11709,SKA1
11710,MAPK4
11711,ME2
11712,ELAC1
11713,SMAD4
11714,MEX3C
11715,DCC
11716,MBD2
11717,POLI
11718,C18orf54
11719,RAB27B
11720,CCDC68
11721,TCF4
11722,TXNL1
11723,WDR7
11724,ONECUT2
11725,FECH
11726,NARS1
11727,ATP8B1
11728,NEDD4L
11729,ALPK2
11730,MALT1
11731,ZNF532
11732,SEC11C
11733,GRP
11734,LMAN1
11735,CCBE1
11736,PMAIP1
11737,RNF152
11738,PIGN
11739,RELCH
11740,TNFRSF11A
11741,ZCCHC2
11742,PHLPP1
11743,BCL2
11744,KDSR
11745,VPS4B
11746,SERPINB5
11747,SERPINB7
11748,SERPINB2
11749,SERPINB8
11750,CDH19
11751,DSEL
11752,TMX3
11753,CCDC102B
11754,DOK6
11755,CD226
11756,RTTN
11757,SOCS6
11758,CBLN2
11759,TIMM21
11760,CYB5A
11761,CNDP2
11762,CNDP1
11763,ZNF407
11764,TSHZ1
11765,ZNF516
11766,ZNF236
11767,MBP
11768,ATP9B
11769,NFATC1
11770,CTDP1
11771,KCNG2
11772,SLC66A2
11773,HSBP1L1
11774,TXNL4A
11775,RBFA
11776,ADNP2
11777,PARD6G
11778,PLPP2
11779,MIER2
11780,C2CD4C
11781,SHC2
11782,ODF3L2
11783,MADCAM1
11784,TPGS1
11785,CDC34
11786,GZMM
11787,BSG
11788,HCN2
11789,POLRMT
11790,RNF126
11791,FSTL3
11792,PALM
11793,MISP
11794,PTBP1
11795,CFD
11796,MED16
11797,R3HDM4
11798,ARID3A
11799,WDR18
11800,TMEM259
11801,CNN2
11802,ABCA7
11803,POLR2E
11804,GPX4
11805,SBNO2
11806,STK11
11807,ATP5F1D
11808,MIDN
11809,CIRBP
11810,FAM174C
11811,EFNA2
11812,PWWP3A
11813,NDUFS7
11814,GAMT
11815,DAZAP1
11816,APC2
11817,C19orf25
11818,PCSK4
11819,REEP6
11820,ADAMTSL5
11821,MEX3D
11822,MBD3
11823,UQCR11
11824,TCF3
11825,ONECUT3
11826,ATP8B3
11827,REXO1
11828,KLF16
11829,SCAMP4
11830,CSNK1G2
11831,BTBD2
11832,MKNK2
11833,MOB3A
11834,IZUMO4
11835,AP3D1
11836,DOT1L
11837,PLEKHJ1
11838,SF3A2
11839,AMH
11840,JSRP1
11841,OAZ1
11842,LSM7
11843,SPPL2B
11844,TIMM13
11845,LMNB2
11846,GADD45B
11847,GNG7
11848,SLC39A3
11849,SGTA
11850,THOP1
11851,ZNF554
11852,ZNF555
11853,ZNF57
11854,ZNF77
11855,TLE6
11856,TLE2
11857,TLE5
11858,GNA11
11859,GNA15
11860,S1PR4
11861,NCLN
11862,NFIC
11863,SMIM24
11864,DOHH
11865,FZR1
11866,MFSD12
11867,HMG20B
11868,GIPC3
11869,TBXA2R
11870,CACTIN
11871,PIP5K1C
11872,TJP3
11873,MATK
11874,DAPK3
11875,EEF2
11876,PIAS4
11877,ZBTB7A
11878,MAP2K2
11879,CREB3L3
11880,SIRT6
11881,ANKRD24
11882,EBI3
11883,YJU2
11884,SHD
11885,FSD1
11886,STAP2
11887,MPND
11888,SH3GL1
11889,CHAF1A
11890,UBXN6
11891,HDGFL2
11892,PLIN4
11893,PLIN5
11894,LRG1
11895,SEMA6B
11896,TNFAIP8L1
11897,MYDGF
11898,DPP9
11899,FEM1A
11900,TICAM1
11901,PLIN3
11902,ARRDC5
11903,UHRF1
11904,KDM4B
11905,PTPRS
11906,SAFB2
11907,SAFB
11908,MICOS13
11909,LONP1
11910,PRR22
11911,DUS3L
11912,NRTN
11913,FUT6
11914,FUT3
11915,NDUFA11
11916,VMAC
11917,CAPS
11918,RANBP3
11919,RFX2
11920,MLLT1
11921,CLPP
11922,ALKBH7
11923,PSPN
11924,GTF2F1
11925,KHSRP
11926,SLC25A23
11927,CRB3
11928,DENND1C
11929,TNFSF9
11930,CD70
11931,TNFSF14
11932,C3
11933,GPR108
11934,TRIP10
11935,SH2D3A
11936,VAV1
11937,ZNF557
11938,INSR
11939,ARHGEF18
11940,PEX11G
11941,TEX45
11942,ZNF358
11943,MCOLN1
11944,PNPLA6
11945,CAMSAP3
11946,XAB2
11947,PET100
11948,STXBP2
11949,MCEMP1
11950,TRAPPC5
11951,FCER2
11952,CLEC4G
11953,CD209
11954,EVI5L
11955,PRR36
11956,LRRC8E
11957,MAP2K7
11958,SNAPC2
11959,CTXN1
11960,TIMM44
11961,ELAVL1
11962,CCL25
11963,CERS4
11964,CD320
11965,NDUFA7
11966,KANK3
11967,ANGPTL4
11968,RAB11B
11969,MARCHF2
11970,HNRNPM
11971,PRAM1
11972,ZNF414
11973,MYO1F
11974,ADAMTS10
11975,ZNF558
11976,ZNF317
11977,ZNF699
11978,ZNF559
11979,ZNF177
11980,ZNF266
11981,ZNF426
11982,ZNF121
11983,ZNF561
11984,ZNF562
11985,FBXL12
11986,UBL5
11987,PIN1
11988,OLFM2
11989,COL5A3
11990,SHFL
11991,ANGPTL6
11992,PPAN
11993,P2RY11
11994,EIF3G
11995,DNMT1
11996,S1PR2
11997,ICAM1
11998,ICAM4
11999,ICAM5
12000,ZGLP1
12001,FDX2
12002,RAVER1
12003,ICAM3
12004,TYK2
12005,CDC37
12006,PDE4A
12007,KEAP1
12008,ATG4D
12009,KRI1
12010,CDKN2D
12011,AP1M2
12012,SLC44A2
12013,ILF3
12014,QTRT1
12015,DNM2
12016,TMED1
12017,C19orf38
12018,CARM1
12019,YIPF2
12020,TIMM29
12021,SMARCA4
12022,LDLR
12023,SPC24
12024,KANK2
12025,DOCK6
12026,RAB3D
12027,TMEM205
12028,CCDC159
12029,PLPPR2
12030,SWSAP1
12031,RGL3
12032,PRKCSH
12033,ZNF653
12034,ECSIT
12035,CNN1
12036,ELOF1
12037,ZNF627
12038,ACP5
12039,ZNF823
12040,ZNF441
12041,ZNF440
12042,ZNF439
12043,ZNF69
12044,ZNF700
12045,ZNF763
12046,ZNF433
12047,ZNF844
12048,ZNF20
12049,ZNF625
12050,ZNF136
12051,ZNF44
12052,ZNF563
12053,ZNF799
12054,ZNF709
12055,ZNF564
12056,ZNF490
12057,ZNF791
12058,MAN2B1
12059,WDR83
12060,WDR83OS
12061,DHPS
12062,FBXW9
12063,TNPO2
12064,TRIR
12065,GET3
12066,BEST2
12067,HOOK2
12068,JUNB
12069,PRDX2
12070,RNASEH2A
12071,RTBDN
12072,DNASE2
12073,GCDH
12074,FARSA
12075,CALR
12076,RAD23A
12077,GADD45GIP1
12078,NFIX
12079,LYL1
12080,TRMT1
12081,NACC1
12082,STX10
12083,IER2
12084,MRI1
12085,C19orf53
12086,ZSWIM4
12087,NANOS3
12088,CC2D1A
12089,PODNL1
12090,DCAF15
12091,RFX1
12092,IL27RA
12093,PALM3
12094,SAMD1
12095,PRKACA
12096,ASF1B
12097,ADGRL1
12098,ADGRE5
12099,DDX39A
12100,PKN1
12101,PTGER1
12102,GIPC1
12103,DNAJB1
12104,TECR
12105,NDUFB7
12106,CLEC17A
12107,ADGRE3
12108,ZNF333
12109,ADGRE2
12110,SYDE1
12111,ILVBL
12112,NOTCH3
12113,EPHX3
12114,BRD4
12115,AKAP8
12116,AKAP8L
12117,WIZ
12118,RASAL3
12119,CYP4F3
12120,CYP4F12
12121,CYP4F2
12122,CYP4F11
12123,TPM4
12124,RAB8A
12125,HSH2D
12126,FAM32A
12127,AP1M1
12128,KLF2
12129,EPS15L1
12130,C19orf44
12131,CHERP
12132,SLC35E1
12133,MED26
12134,SMIM7
12135,TMEM38A
12136,NWD1
12137,SIN3B
12138,F2RL3
12139,CPAMD8
12140,HAUS8
12141,MYO9B
12142,USE1
12143,OCEL1
12144,NR2F6
12145,USHBP1
12146,BABAM1
12147,ABHD8
12148,DDA1
12149,ANO8
12150,GTPBP3
12151,PLVAP
12152,CCDC194
12153,BST2
12154,MVB12A
12155,SLC27A1
12156,PGLS
12157,NIBAN3
12158,COLGALT1
12159,MAP1S
12160,FCHO1
12161,B3GNT3
12162,INSL3
12163,JAK3
12164,CCDC124
12165,ARRDC2
12166,IL12RB1
12167,MAST3
12168,PIK3R2
12169,IFI30
12170,MPV17L2
12171,RAB3A
12172,PDE4C
12173,IQCN
12174,JUND
12175,LSM4
12176,PGPEP1
12177,GDF15
12178,LRRC25
12179,SSBP4
12180,ISYNA1
12181,ELL
12182,FKBP8
12183,KXD1
12184,UBA52
12185,CRLF1
12186,TMEM59L
12187,KLHL26
12188,CRTC1
12189,COMP
12190,UPF1
12191,COPE
12192,DDX49
12193,HOMER3
12194,SUGP2
12195,ARMC6
12196,SLC25A42
12197,TMEM161A
12198,MEF2B
12199,BORCS8
12200,RFXANK
12201,NR2C2AP
12202,HAPLN4
12203,TM6SF2
12204,SUGP1
12205,MAU2
12206,GATAD2A
12207,TSSK6
12208,NDUFA13
12209,YJEFN3
12210,CILP2
12211,PBX4
12212,LPAR2
12213,GMIP
12214,ATP13A1
12215,ZNF101
12216,ZNF14
12217,ZNF253
12218,ZNF682
12219,ZNF486
12220,ZNF626
12221,ZNF66
12222,ZNF85
12223,ZNF430
12224,ZNF714
12225,ZNF431
12226,ZNF708
12227,ZNF738
12228,ZNF493
12229,ZNF43
12230,ZNF730
12231,ZNF724
12232,ZNF675
12233,ZNF681
12234,UQCRFS1
12235,POP4
12236,PLEKHF1
12237,C19orf12
12238,CCNE1
12239,URI1
12240,ZNF536
12241,TSHZ3
12242,ZNF507
12243,DPY19L3
12244,PDCD5
12245,ANKRD27
12246,NUDT19
12247,SLC7A9
12248,CEP89
12249,FAAP24
12250,RHPN2
12251,GPATCH1
12252,LRP3
12253,CEBPA
12254,CEBPG
12255,PEPD
12256,KCTD15
12257,LSM14A
12258,GPI
12259,PDCD2L
12260,UBA2
12261,WTIP
12262,ZNF302
12263,ZNF181
12264,ZNF599
12265,ZNF30
12266,ZNF792
12267,GRAMD1A
12268,SCN1B
12269,HPN
12270,FXYD3
12271,LGI4
12272,FXYD1
12273,FXYD5
12274,LSR
12275,USF2
12276,HAMP
12277,CD22
12278,FFAR2
12279,DMKN
12280,SBSN
12281,TMEM147
12282,HAUS5
12283,RBM42
12284,COX6B1
12285,ZBTB32
12286,KMT2B
12287,IGFLR1
12288,U2AF1L4
12289,PSENEN
12290,LIN37
12291,HSPB6
12292,PROSER3
12293,ARHGAP33
12294,NPHS1
12295,APLP1
12296,NFKBID
12297,HCST
12298,TYROBP
12299,LRFN3
12300,SDHAF1
12301,SYNE4
12302,ALKBH6
12303,CLIP3
12304,THAP8
12305,WDR62
12306,POLR2I
12307,TBCB
12308,CAPNS1
12309,COX7A1
12310,ZNF565
12311,ZNF146
12312,ZFP14
12313,ZFP82
12314,ZNF566
12315,ZNF260
12316,ZNF529
12317,ZNF567
12318,ZNF850
12319,ZNF790
12320,ZNF345
12321,ZNF568
12322,ZNF420
12323,ZNF585A
12324,ZNF585B
12325,ZNF383
12326,ZNF875
12327,ZNF527
12328,ZNF569
12329,ZNF570
12330,ZNF793
12331,ZNF540
12332,ZNF571
12333,ZFP30
12334,ZNF607
12335,ZNF573
12336,SIPA1L3
12337,SPINT2
12338,PPP1R14A
12339,YIF1B
12340,C19orf33
12341,KCNK6
12342,CATSPERG
12343,SPRED3
12344,FAM98C
12345,RASGRP4
12346,MAP4K1
12347,ACTN4
12348,CAPN12
12349,LGALS4
12350,ECH1
12351,HNRNPL
12352,RINL
12353,SIRT2
12354,NFKBIB
12355,CCER2
12356,SARS2
12357,FBXO17
12358,FBXO27
12359,PAK4
12360,NCCRP1
12361,LRFN1
12362,GMFG
12363,SAMD4B
12364,PAF1
12365,MED29
12366,ZFP36
12367,PLEKHG2
12368,SUPT5H
12369,TIMM50
12370,EID2B
12371,EID2
12372,CLC
12373,DYRK1B
12374,FBL
12375,FCGBP
12376,PSMC4
12377,ZNF546
12378,ZNF780B
12379,ZNF780A
12380,MAP3K10
12381,AKT2
12382,C19orf47
12383,PLD3
12384,PRX
12385,SERTAD1
12386,SERTAD3
12387,BLVRB
12388,SHKBP1
12389,LTBP4
12390,NUMBL
12391,COQ8B
12392,ITPKC
12393,SNRPA
12394,MIA
12395,RAB4B
12396,EGLN2
12397,CYP2B6
12398,CYP2S1
12399,AXL
12400,HNRNPUL1
12401,TGFB1
12402,CCDC97
12403,TMEM91
12404,B9D2
12405,EXOSC5
12406,BCKDHA
12407,B3GNT8
12408,DMAC2
12409,ERICH4
12410,CEACAM21
12411,CEACAM4
12412,CEACAM7
12413,CEACAM5
12414,CEACAM6
12415,CEACAM3
12416,CD79A
12417,ARHGEF1
12418,ERFL
12419,RABAC1
12420,ATP1A3
12421,ZNF574
12422,POU2F2
12423,DEDD2
12424,ZNF526
12425,GSK3A
12426,ERF
12427,CIC
12428,PAFAH1B3
12429,MEGF8
12430,CNFN
12431,LIPE
12432,CEACAM1
12433,CD177
12434,LYPD3
12435,PHLDB3
12436,ETHE1
12437,ZNF575
12438,XRCC1
12439,PINLYP
12440,IRGQ
12441,ZNF576
12442,ZNF428
12443,CADM4
12444,PLAUR
12445,SMG9
12446,KCNN4
12447,LYPD5
12448,ZNF283
12449,ZNF45
12450,ZNF155
12451,ZNF230
12452,ZNF222
12453,ZNF223
12454,ZNF284
12455,ZNF224
12456,ZNF234
12457,ZNF226
12458,ZNF227
12459,ZNF235
12460,ZNF112
12461,ZNF180
12462,PVR
12463,CEACAM19
12464,BCL3
12465,CBLC
12466,BCAM
12467,NECTIN2
12468,TOMM40
12469,APOE
12470,APOC1
12471,APOC2
12472,CLPTM1
12473,RELB
12474,CLASRP
12475,ZNF296
12476,GEMIN7
12477,MARK4
12478,PPP1R37
12479,TRAPPC6A
12480,BLOC1S3
12481,EXOC3L2
12482,KLC3
12483,ERCC2
12484,PPP1R13L
12485,ERCC1
12486,FOSB
12487,RTN2
12488,VASP
12489,OPA3
12490,GPR4
12491,EML2
12492,GIPR
12493,SNRPD2
12494,QPCTL
12495,FBXO46
12496,SIX5
12497,DMPK
12498,DMWD
12499,SYMPK
12500,FOXA3
12501,IRF2BP1
12502,MYPOP
12503,NOVA2
12504,CCDC61
12505,IGFL4
12506,IGFL2
12507,HIF3A
12508,PPP5C
12509,CCDC8
12510,PNMA8B
12511,CALM3
12512,PTGIR
12513,GNG8
12514,DACT3
12515,PRKD2
12516,STRN4
12517,FKRP
12518,SLC1A5
12519,AP2S1
12520,ARHGAP35
12521,NPAS1
12522,TMEM160
12523,ZC3H4
12524,SAE1
12525,BBC3
12526,CCDC9
12527,INAFM1
12528,C5AR1
12529,C5AR2
12530,DHX34
12531,MEIS3
12532,SLC8A2
12533,KPTN
12534,NAPA
12535,BICRA
12536,EHD2
12537,NOP53
12538,SELENOW
12539,SULT2A1
12540,PLA2G4C
12541,LIG1
12542,ZSWIM9
12543,EMP3
12544,TMEM143
12545,SYNGR4
12546,KDELR1
12547,GRIN2D
12548,GRWD1
12549,KCNJ14
12550,CYTH2
12551,LMTK3
12552,SULT2B1
12553,FAM83E
12554,SPHK2
12555,DBP
12556,CA11
12557,MAMSTR
12558,RASIP1
12559,FUT1
12560,BCAT2
12561,HSD17B14
12562,PLEKHA4
12563,PPP1R15A
12564,NUCB1
12565,DHDH
12566,BAX
12567,FTL
12568,GYS1
12569,RUVBL2
12570,SNRNP70
12571,LIN7B
12572,C19orf73
12573,PPFIA3
12574,HRC
12575,TRPM4
12576,CD37
12577,TEAD2
12578,PIH1D1
12579,ALDH16A1
12580,FLT3LG
12581,FCGRT
12582,RCN3
12583,NOSIP
12584,PRRG2
12585,PRR12
12586,RRAS
12587,SCAF1
12588,IRF3
12589,BCL2L12
12590,PRMT1
12591,ADM5
12592,AP2A1
12593,FUZ
12594,MED25
12595,PTOV1
12596,AKT1S1
12597,TBC1D17
12598,IL4I1
12599,NUP62
12600,ATF5
12601,SIGLEC11
12602,VRK3
12603,ZNF473
12604,IZUMO2
12605,MYH14
12606,KCNC3
12607,NR1H2
12608,POLD1
12609,SPIB
12610,MYBPC2
12611,EMC10
12612,JOSD2
12613,LRRC4B
12614,CLEC11A
12615,KLK1
12616,KLK15
12617,KLK3
12618,KLK4
12619,KLK6
12620,KLK7
12621,KLK8
12622,KLK10
12623,KLK11
12624,KLK12
12625,KLK13
12626,CTU1
12627,SIGLEC9
12628,SIGLEC7
12629,CD33
12630,IGLON5
12631,VSIG10L
12632,ETFB
12633,CLDND2
12634,NKG7
12635,SIGLEC10
12636,SIGLEC8
12637,SIGLEC12
12638,SIGLEC6
12639,ZNF175
12640,SIGLEC14
12641,SPACA6
12642,HAS1
12643,FPR1
12644,FPR2
12645,FPR3
12646,ZNF577
12647,ZNF649
12648,ZNF613
12649,ZNF350
12650,ZNF614
12651,ZNF432
12652,ZNF841
12653,ZNF836
12654,PPP2R1A
12655,ZNF766
12656,ZNF480
12657,ZNF610
12658,ZNF880
12659,ZNF808
12660,ZNF83
12661,ZNF600
12662,ZNF888
12663,ZNF816
12664,ZNF160
12665,ZNF415
